enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,is_major_city
12096,city_115,-0.28776580438619953,Unknow,0,Full time course,4,STEM,-1.,0,Unknown,1,0,0
17526,city_103,0.7598603893704947,Male,1,no_enrollment,3,Humanities,-1.,4,Pvt Ltd,1,0,1
23647,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,6,Pvt Ltd,never,0,1
11440,city_103,0.7598603893704947,Female,1,no_enrollment,3,STEM,1.5,0,Unknown,3,0,1
7942,city_104,0.7918489754394014,Unknow,1,no_enrollment,3,STEM,-1.,4,Pvt Ltd,1,0,1
12064,city_90,-1.0155061374538275,Male,1,Full time course,3,STEM,-0.,0,Unknown,1,0,0
2170,city_64,-1.2714148260050813,Male,1,no_enrollment,3,STEM,-0.,4,Pvt Ltd,4,3,0
15663,city_123,-0.6956202767647602,Male,0,Full time course,3,STEM,-0.,0,Unknown,2,0,0
18378,city_21,-1.607294979728601,Unknow,1,Unknown,3,STEM,-0.,3,Other,2,0,0
5943,city_61,0.703880363749907,Male,1,no_enrollment,5,STEM,1.5,4,Pvt Ltd,3,0,1
8578,city_114,0.8078432684738539,Male,0,Full time course,3,STEM,-1.,6,Pvt Ltd,never,0,1
28645,city_16,0.6798889241982279,Female,0,Full time course,4,STEM,-0.,8,Public Sector,4,2,1
5101,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,1.5,0,Early Stage Startup,>4,0,0
14529,city_16,0.6798889241982279,Male,0,no_enrollment,5,STEM,1.5,6,Pvt Ltd,1,0,1
26235,city_160,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,0,Unknown,>4,0,1
24260,city_114,0.8078432684738539,Unknow,0,Unknown,0,Unknown,0.1,4,Unknown,never,0,1
17549,city_21,-1.607294979728601,Male,1,no_enrollment,4,STEM,0.4,0,Pvt Ltd,2,0,0
17610,city_41,0.016125763268414313,Male,1,no_enrollment,3,No Major,-0.,0,Pvt Ltd,3,1,0
10246,city_160,0.7598603893704947,Male,1,no_enrollment,4,STEM,1.0,0,Unknown,1,0,1
8990,city_103,0.7598603893704947,Unknow,0,Full time course,4,STEM,-0.,0,Unknown,1,1,1
20459,city_21,-1.607294979728601,Unknow,1,no_enrollment,3,STEM,-0.,4,Pvt Ltd,1,0,0
22775,city_21,-1.607294979728601,Unknow,1,no_enrollment,3,STEM,-0.,4,Pvt Ltd,1,0,0
11212,city_36,0.5439374334053744,Male,1,no_enrollment,4,STEM,0.7,3,Pvt Ltd,3,0,0
11963,city_61,0.703880363749907,Female,1,no_enrollment,4,Humanities,-0.,3,Unknown,1,0,1
14516,city_11,-2.199083822003374,Male,1,Full time course,3,STEM,-0.,3,Pvt Ltd,1,0,0
6464,city_75,0.9118061731978017,Male,1,no_enrollment,3,STEM,0.4,3,Pvt Ltd,4,0,1
31981,city_103,0.7598603893704947,Unknow,0,no_enrollment,2,Unknown,-1.,0,Pvt Ltd,never,2,1
19350,city_103,0.7598603893704947,Unknow,1,no_enrollment,3,STEM,0.5,4,Pvt Ltd,3,0,1
675,city_103,0.7598603893704947,Unknow,1,Full time course,3,STEM,1.5,0,Pvt Ltd,>4,0,1
3374,city_21,-1.607294979728601,Male,0,no_enrollment,2,Unknown,-1.,0,Unknown,never,0,0
24495,city_114,0.8078432684738539,Male,1,no_enrollment,4,STEM,1.5,3,Pvt Ltd,>4,2,1
8484,city_103,0.7598603893704947,Unknow,1,no_enrollment,3,STEM,1.5,8,Pvt Ltd,>4,1,1
12459,city_21,-1.607294979728601,Unknow,0,Full time course,3,STEM,-0.,7,Pvt Ltd,never,0,0
29414,city_103,0.7598603893704947,Unknow,1,no_enrollment,3,STEM,-0.,4,Pvt Ltd,2,1,1
10548,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,1.5,4,Pvt Ltd,1,0,1
29383,city_100,0.49595455430201424,Male,0,no_enrollment,3,STEM,-0.,0,Unknown,1,0,0
13373,city_21,-1.607294979728601,Unknow,0,Full time course,3,STEM,-1.,0,Unknown,never,0,0
21283,city_10,0.5599317264398277,Male,1,no_enrollment,4,STEM,-0.,0,Unknown,>4,0,0
2280,city_21,-1.607294979728601,Unknow,1,Full time course,4,STEM,-1.,3,Pvt Ltd,2,0,0
5624,city_90,-1.0155061374538275,Male,1,no_enrollment,3,STEM,1.5,3,Pvt Ltd,2,0,0
6778,city_21,-1.607294979728601,Unknow,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,>4,0,0
2926,city_114,0.8078432684738539,Male,0,no_enrollment,4,STEM,1.5,0,Unknown,1,1,1
20431,city_152,-1.0155061374538275,Male,1,Full time course,3,STEM,0.8,5,Pvt Ltd,>4,0,0
29537,city_54,0.24804301226798714,Male,1,no_enrollment,4,STEM,0.1,3,Pvt Ltd,1,0,0
4450,city_11,-2.199083822003374,Male,0,Full time course,3,STEM,-1.,0,Pvt Ltd,1,0,0
25833,city_21,-1.607294979728601,Unknow,0,Full time course,2,Unknown,-1.,0,Unknown,never,0,0
33112,city_114,0.8078432684738539,Unknow,1,no_enrollment,4,STEM,-0.,0,Pvt Ltd,1,0,1
547,city_114,0.8078432684738539,Male,1,no_enrollment,2,Unknown,0.2,0,Pvt Ltd,>4,0,1
9270,city_162,-0.4637030277651865,Male,1,Part time course,3,STEM,-0.,0,NGO,4,0,0
15566,city_13,0.016125763268414313,Male,1,Part time course,2,Unknown,-0.,5,Pvt Ltd,2,0,0
30826,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.4,4,Funded Startup,2,0,1
250,city_73,-0.5676659324891333,Male,1,no_enrollment,4,STEM,-0.,3,Pvt Ltd,1,1,0
25714,city_173,0.4239802356469741,Male,0,no_enrollment,4,STEM,-0.,0,Unknown,2,0,0
28267,city_21,-1.607294979728601,Female,1,no_enrollment,3,STEM,-1.,4,Pvt Ltd,1,0,0
4504,city_74,-1.9671665730038015,Male,1,no_enrollment,3,STEM,-0.,1,Pvt Ltd,1,1,0
12581,city_104,0.7918489754394014,Unknow,1,Full time course,3,STEM,-1.,1,Pvt Ltd,never,0,1
15483,city_24,-1.0155061374538275,Male,0,no_enrollment,4,STEM,1.5,1,Pvt Ltd,>4,0,0
2894,city_61,0.703880363749907,Male,1,no_enrollment,3,STEM,-0.,0,Unknown,1,-1,1
15726,city_61,0.703880363749907,Male,1,no_enrollment,3,STEM,1.5,0,Pvt Ltd,1,0,1
17117,city_160,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.1,1,Pvt Ltd,3,0,1
14182,city_80,0.17606869361294702,Male,0,Full time course,3,STEM,-0.,0,Unknown,1,0,0
3699,city_16,0.6798889241982279,Unknow,1,Part time course,3,STEM,-0.,0,Unknown,1,2,1
29624,city_97,0.7998461219566281,Unknow,0,Full time course,3,STEM,-1.,0,Unknown,3,0,1
16168,city_46,-0.5036887603513199,Female,1,no_enrollment,4,STEM,-0.,4,Unknown,2,0,0
9800,city_103,0.7598603893704947,Unknow,0,no_enrollment,4,STEM,1.5,8,Pvt Ltd,3,0,1
9544,city_21,-1.607294979728601,Male,0,no_enrollment,3,STEM,-0.,0,Unknown,never,2,0
1433,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,0,Unknown,1,0,1
27458,city_46,-0.5036887603513199,Male,0,Full time course,3,STEM,-0.,8,Public Sector,1,0,0
4804,city_21,-1.607294979728601,Male,1,no_enrollment,4,STEM,-0.,0,Unknown,1,0,0
24376,city_114,0.8078432684738539,Unknow,0,no_enrollment,4,Business Degree,-1.,4,Pvt Ltd,2,0,1
31613,city_160,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,8,Public Sector,>4,0,1
26895,city_65,-0.1838028996622527,Male,1,no_enrollment,3,STEM,-0.,3,Funded Startup,3,0,0
17085,city_16,0.6798889241982279,Male,1,no_enrollment,4,STEM,1.5,0,Unknown,>4,0,1
22698,city_21,-1.607294979728601,Male,1,Full time course,3,STEM,-1.,0,Unknown,1,0,0
146,city_103,0.7598603893704947,Other,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,2,-1,1
24022,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,0.5,8,Pvt Ltd,1,0,0
14658,city_102,-0.16780860662779934,Male,1,no_enrollment,4,STEM,1.0,0,Pvt Ltd,>4,0,0
21548,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,1.5,4,Pvt Ltd,1,0,1
9827,city_138,0.08810008192345355,Male,0,Full time course,2,Unknown,-1.,0,Unknown,never,0,0
18544,city_21,-1.607294979728601,Male,1,Full time course,2,Unknown,-0.,6,Pvt Ltd,never,0,0
28874,city_103,0.7598603893704947,Male,1,Part time course,3,STEM,-1.,0,Funded Startup,1,0,1
6361,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,7,Pvt Ltd,>4,0,1
13089,city_16,0.6798889241982279,Male,0,no_enrollment,2,Unknown,-0.,0,Unknown,never,0,1
23426,city_57,0.32801447744025397,Male,1,no_enrollment,4,STEM,0.4,8,Pvt Ltd,1,0,0
22520,city_21,-1.607294979728601,Male,1,Part time course,3,STEM,-0.,0,Unknown,4,0,0
9649,city_103,0.7598603893704947,Male,1,no_enrollment,3,Business Degree,0.8,3,Pvt Ltd,1,0,1
23255,city_100,0.49595455430201424,Unknow,0,Full time course,3,STEM,-0.,0,Unknown,never,0,0
24081,city_64,-1.2714148260050813,Male,0,Full time course,3,Arts,-1.,0,Unknown,1,0,0
23116,city_16,0.6798889241982279,Male,0,no_enrollment,1,Unknown,-1.,0,Unknown,never,0,1
27338,city_21,-1.607294979728601,Male,0,Full time course,3,STEM,0.1,0,Unknown,1,0,0
14873,city_36,0.5439374334053744,Unknow,1,no_enrollment,3,STEM,-0.,4,Unknown,>4,-1,0
11886,city_123,-0.6956202767647602,Male,0,no_enrollment,4,STEM,0.5,0,Unknown,>4,0,0
9207,city_114,0.8078432684738539,Male,1,no_enrollment,2,Unknown,-0.,1,Pvt Ltd,never,0,1
3291,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,4,Pvt Ltd,>4,0,1
5002,city_73,-0.5676659324891333,Unknow,1,Part time course,4,STEM,-0.,7,Pvt Ltd,1,0,0
6768,city_21,-1.607294979728601,Male,0,Part time course,2,Unknown,-1.,0,Unknown,never,0,0
6281,city_103,0.7598603893704947,Male,0,no_enrollment,4,STEM,-0.,7,Other,1,2,1
11155,city_103,0.7598603893704947,Male,0,Full time course,2,Unknown,-0.,8,Pvt Ltd,1,0,1
14342,city_70,-1.0155061374538275,Male,1,no_enrollment,3,STEM,-0.,1,Other,2,0,0
10394,city_103,0.7598603893704947,Male,1,no_enrollment,3,Other,0.7,3,Funded Startup,1,0,1
14014,city_160,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.5,4,Pvt Ltd,1,1,1
28671,city_160,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,0,Pvt Ltd,never,0,1
5109,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,4,Funded Startup,1,0,1
31775,city_160,0.7598603893704947,Male,0,no_enrollment,3,STEM,1.5,5,Pvt Ltd,>4,0,1
17944,city_16,0.6798889241982279,Male,1,no_enrollment,3,Business Degree,0.1,6,Pvt Ltd,1,0,1
7499,city_28,0.9118061731978017,Unknow,1,no_enrollment,3,STEM,-0.,1,Pvt Ltd,>4,0,1
13124,city_67,0.24004586575076048,Male,0,Full time course,3,STEM,-0.,0,Unknown,1,0,0
22808,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-1.,4,Unknown,2,3,0
29695,city_103,0.7598603893704947,Female,1,no_enrollment,3,Humanities,1.5,0,Pvt Ltd,1,0,1
6167,city_103,0.7598603893704947,Male,1,no_enrollment,3,No Major,0.5,3,Unknown,1,0,1
137,city_103,0.7598603893704947,Male,1,no_enrollment,4,STEM,1.5,4,NGO,3,0,1
19494,city_99,0.7198746567843612,Male,1,no_enrollment,3,STEM,1.5,5,Pvt Ltd,>4,0,1
33277,city_11,-2.199083822003374,Unknow,0,no_enrollment,4,STEM,-1.,0,Unknown,1,0,0
3760,city_41,0.016125763268414313,Male,1,Full time course,3,STEM,-0.,6,Pvt Ltd,>4,0,0
6837,city_90,-1.0155061374538275,Male,0,Full time course,0,Unknown,-0.,0,Unknown,4,0,0
27220,city_75,0.9118061731978017,Male,0,no_enrollment,3,STEM,-0.,0,Pvt Ltd,1,0,1
26985,city_115,-0.28776580438619953,Female,1,no_enrollment,3,STEM,-1.,3,Pvt Ltd,1,3,0
23667,city_103,0.7598603893704947,Male,1,no_enrollment,2,Unknown,-0.,0,Unknown,never,1,1
7793,city_136,0.575926019474281,Male,0,no_enrollment,4,STEM,-0.,7,NGO,4,0,0
11502,city_21,-1.607294979728601,Unknow,1,no_enrollment,3,STEM,-1.,3,Pvt Ltd,never,0,0
5882,city_114,0.8078432684738539,Unknow,1,Full time course,3,STEM,0.4,0,Unknown,>4,0,1
24978,city_21,-1.607294979728601,Unknow,1,Unknown,3,STEM,-1.,3,Pvt Ltd,2,0,0
25866,city_99,0.7198746567843612,Male,1,no_enrollment,3,STEM,-0.,0,Pvt Ltd,>4,0,1
30020,city_103,0.7598603893704947,Male,0,Full time course,2,Unknown,-1.,0,Unknown,1,0,1
5380,city_160,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.0,0,Pvt Ltd,>4,0,1
20045,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,2,0,1
26651,city_61,0.703880363749907,Male,1,no_enrollment,4,STEM,1.5,0,Public Sector,>4,0,1
14077,city_103,0.7598603893704947,Unknow,1,no_enrollment,3,STEM,0.4,6,Pvt Ltd,1,0,1
32000,city_103,0.7598603893704947,Male,1,no_enrollment,4,STEM,1.5,0,Unknown,2,0,1
26694,city_48,-2.6549211734852953,Unknow,1,Full time course,3,STEM,-1.,0,Unknown,never,0,0
167,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.4,0,Unknown,3,0,1
28381,city_67,0.24004586575076048,Unknow,1,no_enrollment,4,STEM,0.1,0,Unknown,1,0,0
24612,city_160,0.7598603893704947,Male,1,no_enrollment,4,STEM,1.5,1,Pvt Ltd,2,0,1
17481,city_114,0.8078432684738539,Male,0,Full time course,3,STEM,0.1,0,Public Sector,>4,0,1
28007,city_46,-0.5036887603513199,Male,0,Full time course,3,STEM,-1.,0,Unknown,never,0,0
26178,city_21,-1.607294979728601,Female,1,Full time course,3,STEM,-0.,8,Pvt Ltd,1,0,0
13467,city_40,-0.3917287091101473,Male,0,no_enrollment,3,STEM,-0.,4,Pvt Ltd,2,0,0
5720,city_21,-1.607294979728601,Female,1,no_enrollment,3,STEM,-1.,8,Pvt Ltd,2,0,0
18565,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,4,Public Sector,3,0,0
17018,city_75,0.9118061731978017,Male,1,Part time course,3,Business Degree,-0.,8,Pvt Ltd,>4,0,1
13047,city_159,0.1440801075440403,Male,1,no_enrollment,3,STEM,0.2,5,Pvt Ltd,4,-1,0
20475,city_21,-1.607294979728601,Male,0,no_enrollment,3,STEM,-0.,8,Pvt Ltd,1,0,0
5150,city_75,0.9118061731978017,Male,1,no_enrollment,5,STEM,1.5,8,Pvt Ltd,2,0,1
31451,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,4,Pvt Ltd,1,0,0
14621,city_71,0.4719631147503342,Male,1,no_enrollment,3,STEM,0.1,1,Early Stage Startup,1,0,0
29123,city_103,0.7598603893704947,Male,1,no_enrollment,3,Humanities,-0.,5,Funded Startup,2,0,1
13949,city_74,-1.9671665730038015,Male,1,Full time course,3,STEM,-1.,0,Early Stage Startup,1,0,0
2269,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-1.,8,Pvt Ltd,2,0,0
12814,city_138,0.08810008192345355,Male,0,no_enrollment,4,STEM,1.5,1,Funded Startup,2,0,0
5255,city_21,-1.607294979728601,Unknow,1,Part time course,3,STEM,-0.,3,Pvt Ltd,>4,0,0
3880,city_67,0.24004586575076048,Male,0,Full time course,2,Unknown,-1.,3,Pvt Ltd,1,0,0
25297,city_103,0.7598603893704947,Female,1,no_enrollment,3,STEM,-0.,6,Pvt Ltd,2,0,1
27008,city_21,-1.607294979728601,Male,1,no_enrollment,3,Other,-1.,0,Unknown,never,1,0
1886,city_103,0.7598603893704947,Male,1,no_enrollment,3,Humanities,1.5,0,Early Stage Startup,1,0,1
31129,city_103,0.7598603893704947,Male,1,no_enrollment,1,Unknown,1.2,3,Pvt Ltd,>4,0,1
1123,city_50,0.5679288729570535,Male,1,no_enrollment,4,STEM,0.8,8,Pvt Ltd,>4,0,0
9149,city_23,0.5919203125087344,Unknow,1,no_enrollment,4,STEM,1.1,3,Pvt Ltd,3,0,0
21962,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,1.5,0,Unknown,>4,0,1
462,city_11,-2.199083822003374,Unknow,0,Full time course,3,STEM,-0.,0,Unknown,1,0,0
2677,city_21,-1.607294979728601,Male,1,Full time course,3,STEM,-0.,8,Pvt Ltd,never,0,0
18648,city_114,0.8078432684738539,Male,1,no_enrollment,4,STEM,1.5,5,Pvt Ltd,1,0,1
25612,city_71,0.4719631147503342,Male,1,no_enrollment,4,STEM,1.5,0,Unknown,1,0,0
2784,city_71,0.4719631147503342,Unknow,0,no_enrollment,3,Other,-1.,0,Unknown,1,0,0
33064,city_21,-1.607294979728601,Male,1,no_enrollment,4,STEM,0.4,6,Pvt Ltd,4,0,0
3543,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,3,Pvt Ltd,>4,3,1
16419,city_114,0.8078432684738539,Female,1,no_enrollment,3,Humanities,-0.,4,Pvt Ltd,1,2,1
31606,city_103,0.7598603893704947,Male,0,no_enrollment,3,Other,0.5,0,Unknown,1,0,1
5800,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,0.7,6,Public Sector,>4,0,1
9032,city_103,0.7598603893704947,Male,1,no_enrollment,4,STEM,1.5,0,Early Stage Startup,2,0,1
32908,city_158,-0.47170017428241406,Female,0,Full time course,3,STEM,-1.,0,Pvt Ltd,never,0,0
31186,city_136,0.575926019474281,Male,1,no_enrollment,4,Other,0.8,3,Pvt Ltd,2,0,0
18411,city_11,-2.199083822003374,Male,1,no_enrollment,3,STEM,-1.,0,Unknown,1,0,0
7636,city_103,0.7598603893704947,Unknow,1,no_enrollment,5,STEM,-0.,8,Pvt Ltd,4,0,1
25586,city_46,-0.5036887603513199,Male,0,no_enrollment,2,Unknown,-1.,0,Unknown,never,0,0
2583,city_16,0.6798889241982279,Unknow,1,no_enrollment,4,STEM,1.5,4,Pvt Ltd,,0,1
560,city_98,0.9917776383700684,Male,1,no_enrollment,3,STEM,1.5,7,Pvt Ltd,>4,0,1
5514,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,8,Pvt Ltd,1,0,1
3624,city_136,0.575926019474281,Male,1,no_enrollment,2,Unknown,1.1,8,Pvt Ltd,1,0,0
1274,city_75,0.9118061731978017,Male,1,no_enrollment,3,STEM,-0.,6,Unknown,never,3,1
4957,city_90,-1.0155061374538275,Male,1,no_enrollment,3,STEM,0.2,1,Pvt Ltd,3,0,0
7424,city_103,0.7598603893704947,Unknow,1,no_enrollment,3,Business Degree,1.5,1,Pvt Ltd,2,0,1
12055,city_64,-1.2714148260050813,Female,1,no_enrollment,3,STEM,-0.,5,Pvt Ltd,2,0,0
9163,city_21,-1.607294979728601,Male,1,no_enrollment,3,Other,-0.,4,Pvt Ltd,1,0,0
29171,city_65,-0.1838028996622527,Male,1,no_enrollment,4,STEM,0.5,8,Pvt Ltd,1,0,0
16193,city_103,0.7598603893704947,Unknow,1,no_enrollment,5,STEM,1.5,7,Pvt Ltd,>4,0,1
25623,city_152,-1.0155061374538275,Unknow,0,Full time course,3,STEM,-0.,0,Unknown,never,0,0
2575,city_158,-0.47170017428241406,Male,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,1,1,0
21353,city_21,-1.607294979728601,Unknow,0,no_enrollment,3,STEM,0.7,8,Public Sector,>4,0,0
9106,city_104,0.7918489754394014,Male,1,no_enrollment,3,STEM,1.5,3,Pvt Ltd,>4,0,1
30470,city_104,0.7918489754394014,Male,0,no_enrollment,4,Business Degree,-1.,0,Unknown,1,0,1
20437,city_114,0.8078432684738539,Male,1,no_enrollment,2,Unknown,-0.,0,Unknown,1,0,1
18316,city_102,-0.16780860662779934,Unknow,0,Part time course,3,STEM,-1.,0,Unknown,2,0,0
11956,city_65,-0.1838028996622527,Male,1,no_enrollment,3,STEM,-1.,4,Pvt Ltd,1,1,0
8713,city_136,0.575926019474281,Unknow,1,no_enrollment,3,STEM,1.0,0,Unknown,1,0,0
12951,city_71,0.4719631147503342,Unknow,1,no_enrollment,3,STEM,-0.,0,Unknown,1,0,0
23795,city_114,0.8078432684738539,Male,1,no_enrollment,3,STEM,-0.,4,Pvt Ltd,3,0,1
25933,city_136,0.575926019474281,Male,1,no_enrollment,4,STEM,-0.,0,Unknown,>4,0,0
14271,city_103,0.7598603893704947,Unknow,0,Full time course,0,Unknown,0.1,1,Pvt Ltd,>4,0,1
25129,city_21,-1.607294979728601,Unknow,1,no_enrollment,3,STEM,-1.,1,Pvt Ltd,,0,0
344,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,4,NGO,1,0,1
31672,city_126,-2.7668812247264687,Male,1,Full time course,0,Unknown,-1.,1,Public Sector,1,0,0
6400,city_103,0.7598603893704947,Male,1,no_enrollment,5,STEM,-0.,6,Public Sector,1,0,1
30719,city_16,0.6798889241982279,Unknow,1,no_enrollment,3,STEM,-0.,4,Pvt Ltd,1,0,1
26660,city_103,0.7598603893704947,Unknow,1,no_enrollment,3,No Major,1.5,0,Pvt Ltd,>4,0,1
14428,city_21,-1.607294979728601,Unknow,0,Full time course,3,STEM,-0.,0,Unknown,,0,0
6225,city_103,0.7598603893704947,Unknow,1,no_enrollment,3,Humanities,-1.,1,Pvt Ltd,1,0,1
7773,city_21,-1.607294979728601,Unknow,1,Full time course,3,STEM,-0.,6,Pvt Ltd,1,0,0
7720,city_75,0.9118061731978017,Unknow,1,no_enrollment,3,STEM,0.1,1,Pvt Ltd,2,0,1
2018,city_102,-0.16780860662779934,Male,0,no_enrollment,4,STEM,-0.,5,Pvt Ltd,1,0,0
5485,city_65,-0.1838028996622527,Male,1,no_enrollment,4,STEM,-0.,0,Unknown,1,0,0
23288,city_46,-0.5036887603513199,Male,1,no_enrollment,3,No Major,1.2,8,Pvt Ltd,1,0,0
33010,city_103,0.7598603893704947,Male,0,no_enrollment,2,Unknown,-0.,1,Pvt Ltd,1,0,1
4819,city_71,0.4719631147503342,Male,1,Part time course,4,STEM,1.5,8,Pvt Ltd,1,0,0
3127,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,7,Pvt Ltd,>4,0,1
32360,city_160,0.7598603893704947,Male,1,no_enrollment,3,Business Degree,1.5,3,Pvt Ltd,>4,3,1
23133,city_98,0.9917776383700684,Male,1,no_enrollment,2,Unknown,-0.,1,Pvt Ltd,1,0,1
28972,city_21,-1.607294979728601,Unknow,1,Full time course,0,Unknown,-0.,1,Pvt Ltd,1,0,0
7439,city_21,-1.607294979728601,Unknow,0,Full time course,2,Unknown,-1.,0,Unknown,,0,0
28333,city_103,0.7598603893704947,Unknow,0,Full time course,3,STEM,-0.,0,Public Sector,1,0,1
25726,city_24,-1.0155061374538275,Male,1,Unknown,1,Unknown,-1.,0,Unknown,never,1,0
15009,city_134,-1.0155061374538275,Male,0,no_enrollment,1,Unknown,-1.,0,Unknown,never,0,0
20205,city_26,-1.0155061374538275,Male,0,no_enrollment,2,Unknown,-1.,0,Unknown,never,3,0
31245,city_136,0.575926019474281,Male,1,Part time course,4,STEM,-0.,8,Pvt Ltd,4,0,0
10810,city_123,-0.6956202767647602,Male,0,Full time course,4,STEM,-0.,0,Unknown,never,0,0
1172,city_9,-0.6556345441786269,Male,0,no_enrollment,3,Humanities,-1.,0,Unknown,1,0,0
10809,city_82,-1.055491870039961,Female,1,no_enrollment,3,STEM,-0.,6,Pvt Ltd,3,2,0
16944,city_103,0.7598603893704947,Male,1,Full time course,3,STEM,-0.,0,Unknown,3,0,1
12829,city_69,0.24804301226798714,Male,1,no_enrollment,3,STEM,0.8,3,Pvt Ltd,2,0,0
24246,city_114,0.8078432684738539,Male,1,no_enrollment,3,STEM,0.2,0,Pvt Ltd,never,0,1
33108,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.5,8,Pvt Ltd,>4,0,1
5484,city_102,-0.16780860662779934,Male,1,no_enrollment,4,STEM,1.5,6,Pvt Ltd,3,0,0
20725,city_136,0.575926019474281,Male,1,Full time course,4,STEM,-0.,4,Pvt Ltd,2,0,0
19501,city_21,-1.607294979728601,Male,1,no_enrollment,4,STEM,0.7,3,Pvt Ltd,>4,0,0
19468,city_77,0.04011720282009346,Male,1,no_enrollment,3,STEM,-0.,0,Unknown,2,1,0
1097,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.2,3,Pvt Ltd,4,0,1
31984,city_40,-0.3917287091101473,Male,1,no_enrollment,4,STEM,1.5,8,Pvt Ltd,1,0,0
172,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,8,Pvt Ltd,>4,0,1
4899,city_136,0.575926019474281,Male,1,no_enrollment,4,STEM,1.5,0,Unknown,1,0,0
19171,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,8,Pvt Ltd,>4,0,1
21296,city_46,-0.5036887603513199,Male,1,no_enrollment,3,STEM,0.1,5,Public Sector,3,0,0
14156,city_160,0.7598603893704947,Unknow,0,no_enrollment,3,STEM,-0.,7,Public Sector,3,0,1
31565,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,1,Pvt Ltd,4,0,1
21308,city_126,-2.7668812247264687,Male,1,Part time course,3,STEM,-1.,0,Unknown,2,0,0
691,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,1.5,8,Pvt Ltd,>4,0,1
15225,city_103,0.7598603893704947,Male,1,no_enrollment,3,Humanities,-0.,3,Funded Startup,1,0,1
852,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.8,8,Pvt Ltd,>4,0,1
3413,city_40,-0.3917287091101473,Unknow,0,Full time course,4,STEM,-0.,0,Unknown,1,0,0
33234,city_103,0.7598603893704947,Male,0,no_enrollment,3,STEM,-1.,4,Pvt Ltd,2,0,1
13314,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-1.,3,Pvt Ltd,1,0,0
30921,city_103,0.7598603893704947,Male,1,no_enrollment,3,Arts,1.1,1,Early Stage Startup,4,2,1
17072,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,8,Unknown,>4,0,1
31230,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,4,Funded Startup,1,0,0
6689,city_141,-0.4956916138340932,Male,0,no_enrollment,4,STEM,-0.,4,Pvt Ltd,1,0,0
19117,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,4,Unknown,1,0,1
32259,city_83,0.7838518289221739,Male,1,no_enrollment,3,STEM,0.7,3,Pvt Ltd,1,1,1
15640,city_43,-2.4709868035890814,Male,1,no_enrollment,3,STEM,-0.,6,Pvt Ltd,2,0,0
16690,city_114,0.8078432684738539,Male,1,Full time course,2,Unknown,-0.,8,Pvt Ltd,1,0,1
10928,city_21,-1.607294979728601,Male,1,Full time course,3,STEM,-0.,8,Pvt Ltd,1,0,0
10640,city_116,-0.6556345441786269,Unknow,1,no_enrollment,4,STEM,0.4,4,NGO,1,1,0
